time,lat,lon,heading,speed
2026-04-23 15:38:56,25.150029999999997,121.75003,60,4.898985379569991
2026-04-23 15:38:57,25.150059999999996,121.75005999999999,60,4.8039266428545835
2026-04-23 15:38:58,25.150089999999995,121.75008999999999,60,5.174137383978534
2026-04-23 15:38:59,25.150119999999994,121.75011999999998,60,4.913505275899554
2026-04-23 15:39:00,25.150149999999993,121.75014999999998,60,5.081768207921434
2026-04-23 15:39:01,25.15017999999999,121.75017999999997,60,4.927129799408105
2026-04-23 15:39:02,25.15020999999999,121.75020999999997,60,4.810487551989371
2026-04-23 15:39:03,25.15023999999999,121.75023999999996,60,5.155729064578281
2026-04-23 15:39:04,25.15026999999999,121.75026999999996,60,4.90780831543118
2026-04-23 15:39:05,25.150299999999987,121.75029999999995,60,5.012493385200389
2026-04-23 15:39:06,25.150329999999986,121.75032999999995,60,4.9997827400805
2026-04-23 15:39:07,25.150359999999985,121.75035999999994,60,5.029104612744424
2026-04-23 15:39:08,25.150389999999984,121.75038999999994,60,4.890719135132992
2026-04-23 15:39:09,25.150419999999983,121.75041999999993,60,5.1176590115842675
2026-04-23 15:39:10,25.15044999999998,121.75044999999993,60,4.948123114226217
2026-04-23 15:39:11,25.15047999999998,121.75047999999992,60,5.196562037719243
2026-04-23 15:39:12,25.15050999999998,121.75050999999992,60,5.1355383300116895
2026-04-23 15:39:13,25.150539999999978,121.75053999999992,60,4.855882797333859
2026-04-23 15:39:14,25.150569999999977,121.75056999999991,60,5.151418600249602
2026-04-23 15:39:15,25.150599999999976,121.7505999999999,60,4.834557821534013
2026-04-23 15:39:16,25.150629999999975,121.7506299999999,60,5.008648052375296
2026-04-23 15:39:17,25.150659999999974,121.7506599999999,60,4.925665882447232
2026-04-23 15:39:18,25.150689999999972,121.75068999999989,60,5.159066033025016
2026-04-23 15:39:19,25.15071999999997,121.75071999999989,60,5.0664626575528935
2026-04-23 15:39:20,25.15074999999997,121.75074999999988,60,4.8416029172809365
2026-04-23 15:39:21,25.15077999999997,121.75077999999988,60,4.999144054909415
2026-04-23 15:39:22,25.150809999999968,121.75080999999987,60,4.974251303410356
2026-04-23 15:39:23,25.150839999999967,121.75083999999987,60,4.9044232869194015
2026-04-23 15:39:24,25.150869999999966,121.75086999999986,60,5.054032271759238
2026-04-23 15:39:25,25.150899999999965,121.75089999999986,60,4.937783276101568
2026-04-23 15:39:26,25.150929999999963,121.75092999999985,60,5.019734716725951
2026-04-23 15:39:27,25.150959999999962,121.75095999999985,60,5.0335249680815295
2026-04-23 15:39:28,25.15098999999996,121.75098999999985,60,4.910499492458606
2026-04-23 15:39:29,25.15101999999996,121.75101999999984,60,5.1158863370469465
2026-04-23 15:39:30,25.15104999999996,121.75104999999984,60,4.808277716806812
2026-04-23 15:39:31,25.151079999999958,121.75107999999983,60,4.936678774606105
2026-04-23 15:39:32,25.151109999999957,121.75110999999983,60,4.825735010255558
2026-04-23 15:39:33,25.151139999999955,121.75113999999982,60,5.11788815340368
2026-04-23 15:39:34,25.151169999999954,121.75116999999982,60,5.062669840340689
2026-04-23 15:39:35,25.151199999999953,121.75119999999981,60,5.0719132178908115
2026-04-23 15:39:36,25.151229999999952,121.75122999999981,60,5.134908920381188
2026-04-23 15:39:37,25.15125999999995,121.7512599999998,60,4.856432993112474
2026-04-23 15:39:38,25.15128999999995,121.7512899999998,60,5.05495192055744
2026-04-23 15:39:39,25.15131999999995,121.7513199999998,60,5.032758780820065
2026-04-23 15:39:40,25.151349999999947,121.75134999999979,60,5.0668809650835485
2026-04-23 15:39:41,25.151379999999946,121.75137999999978,60,5.029763105819143
2026-04-23 15:39:42,25.151409999999945,121.75140999999978,60,4.979252607073187
2026-04-23 15:39:43,25.151439999999944,121.75143999999977,60,4.951521929538691
2026-04-23 15:39:44,25.151469999999943,121.75146999999977,60,5.145888402852135
2026-04-23 15:39:45,25.151499999999942,121.75149999999977,60,5.116196878950865
2026-04-23 15:39:46,25.15152999999994,121.75152999999976,60,4.847314894123842
2026-04-23 15:39:47,25.15155999999994,121.75155999999976,60,5.009241689379378
2026-04-23 15:39:48,25.15158999999994,121.75158999999975,60,4.9767104071694135
2026-04-23 15:39:49,25.151619999999937,121.75161999999975,60,4.963879341833682
2026-04-23 15:39:50,25.151649999999936,121.75164999999974,60,4.982397165927664
2026-04-23 15:39:51,25.151679999999935,121.75167999999974,60,4.867500089715871
2026-04-23 15:39:52,25.151709999999934,121.75170999999973,60,4.867905391366048
2026-04-23 15:39:53,25.151739999999933,121.75173999999973,60,5.038513942545351
2026-04-23 15:39:54,25.15176999999993,121.75176999999972,60,4.917510182212449
2026-04-23 15:39:55,25.15179999999993,121.75179999999972,60,4.9785005142818015
2026-04-23 15:39:56,25.15182999999993,121.75182999999971,60,4.811407365850528
2026-04-23 15:39:57,25.151859999999928,121.75185999999971,60,4.959813901379314
2026-04-23 15:39:58,25.151889999999927,121.7518899999997,60,5.065013367119014
2026-04-23 15:39:59,25.151919999999926,121.7519199999997,60,5.134594144533704
2026-04-23 15:40:00,25.151949999999925,121.7519499999997,60,4.961927289601492
2026-04-23 15:40:01,25.151979999999924,121.75197999999969,60,5.079395745084917
2026-04-23 15:40:02,25.152009999999922,121.75200999999969,60,5.030496376714706
2026-04-23 15:40:03,25.15203999999992,121.75203999999968,60,5.007514051694371
2026-04-23 15:40:04,25.15206999999992,121.75206999999968,60,4.804024320804125
2026-04-23 15:40:05,25.15209999999992,121.75209999999967,60,4.808252076506186
2026-04-23 15:40:06,25.152129999999918,121.75212999999967,60,5.092149664053486
2026-04-23 15:40:07,25.152159999999917,121.75215999999966,60,5.024508372631235
2026-04-23 15:40:08,25.152189999999916,121.75218999999966,60,5.106725514254892
2026-04-23 15:40:09,25.152219999999915,121.75221999999965,60,5.072574536270412
2026-04-23 15:40:10,25.152249999999913,121.75224999999965,60,4.802637014406191
2026-04-23 15:40:11,25.152279999999912,121.75227999999964,60,5.125405253164811
2026-04-23 15:40:12,25.15230999999991,121.75230999999964,60,4.987098074413047
2026-04-23 15:40:13,25.15233999999991,121.75233999999963,60,5.029959715697743
2026-04-23 15:40:14,25.15236999999991,121.75236999999963,60,5.001154961018918
2026-04-23 15:40:15,25.152399999999908,121.75239999999962,60,4.8739168463403315
2026-04-23 15:40:16,25.152429999999907,121.75242999999962,60,4.921501041421886
2026-04-23 15:40:17,25.152459999999905,121.75245999999962,60,5.102922441262958
2026-04-23 15:40:18,25.152489999999904,121.75248999999961,60,4.998322225086214
2026-04-23 15:40:19,25.152519999999903,121.7525199999996,60,5.06091817054985
2026-04-23 15:40:20,25.152549999999902,121.7525499999996,60,5.101068503474843
2026-04-23 15:40:22,25.1525799999999,121.7525799999996,60,4.965049176101291
2026-04-23 15:40:22,25.1526099999999,121.75260999999959,60,5.079136210104266
2026-04-23 15:40:23,25.1526399999999,121.75263999999959,60,5.0785642486640885
2026-04-23 15:40:24,25.152669999999897,121.75266999999958,60,4.997010278910025
2026-04-23 15:40:25,25.152699999999896,121.75269999999958,60,5.06981421713207
2026-04-23 15:40:27,25.152729999999895,121.75272999999957,60,4.947746180309075
2026-04-23 15:40:27,25.152759999999894,121.75275999999957,60,5.087890433340641
2026-04-23 15:40:29,25.152789999999893,121.75278999999956,60,4.840020564162826
2026-04-23 15:40:29,25.152819999999892,121.75281999999956,60,5.0325809648076625
2026-04-23 15:40:30,25.15284999999989,121.75284999999955,60,5.194949658189393
2026-04-23 15:40:32,25.15287999999989,121.75287999999955,60,4.940427834221485
2026-04-23 15:40:33,25.15290999999989,121.75290999999955,60,5.021883735411761
2026-04-23 15:40:33,25.152939999999887,121.75293999999954,60,5.014207800361845
2026-04-23 15:40:35,25.152969999999886,121.75296999999954,60,4.860206686394051
2026-04-23 15:40:36,25.152999999999885,121.75299999999953,60,4.915765396539081
2026-04-23 15:40:36,25.153029999999884,121.75302999999953,60,4.8026244941328295
2026-04-23 15:40:38,25.153059999999883,121.75305999999952,60,5.177577471274064
2026-04-23 15:40:39,25.15308999999988,121.75308999999952,60,4.993132698833764
2026-04-23 15:40:40,25.15311999999988,121.75311999999951,60,5.007759064967629
2026-04-23 15:40:40,25.15314999999988,121.75314999999951,60,5.151713521994207
2026-04-23 15:40:42,25.153179999999878,121.7531799999995,60,4.916412633497526
2026-04-23 15:40:43,25.153209999999877,121.7532099999995,60,4.897141905422405
2026-04-23 15:40:43,25.153239999999876,121.7532399999995,60,5.031573022025672
2026-04-23 15:40:45,25.153269999999875,121.75326999999949,60,5.0057180204793905
2026-04-23 15:40:46,25.153299999999874,121.75329999999948,60,4.9799191764404585
2026-04-23 15:40:47,25.153329999999873,121.75332999999948,60,4.836240695181863
2026-04-23 15:40:48,25.15335999999987,121.75335999999947,60,4.9641118213626925
2026-04-23 15:40:49,25.15338999999987,121.75338999999947,60,4.8301247717904445
2026-04-23 15:40:50,25.15341999999987,121.75341999999947,60,4.898409598834541
2026-04-23 15:40:51,25.153449999999868,121.75344999999946,60,4.9904432990474215
2026-04-23 15:40:52,25.153479999999867,121.75347999999946,60,5.019713639675472
2026-04-23 15:40:53,25.153509999999866,121.75350999999945,60,5.1870314022964354
2026-04-23 15:40:54,25.153539999999865,121.75353999999945,60,4.8732648516497505
2026-04-23 15:40:55,25.153569999999863,121.75356999999944,60,5.057678576291526
2026-04-23 15:40:56,25.153599999999862,121.75359999999944,60,4.941531534639647
2026-04-23 15:40:57,25.15362999999986,121.75362999999943,60,5.126106064017613
2026-04-23 15:40:58,25.15365999999986,121.75365999999943,60,5.158732738965381
2026-04-23 15:40:59,25.15368999999986,121.75368999999942,60,4.839280987625403
2026-04-23 15:41:00,25.153719999999858,121.75371999999942,60,4.932305123097619
2026-04-23 15:41:01,25.153749999999857,121.75374999999941,60,4.826949841110239
2026-04-23 15:41:02,25.153779999999855,121.75377999999941,60,5.157124881675629
2026-04-23 15:41:03,25.153809999999854,121.7538099999994,60,4.842333220480777
2026-04-23 15:41:04,25.153839999999853,121.7538399999994,60,4.948504196044479
